order_id,customer_id,order_date,total_amount,is_delivered,delivery_date
140359,1,2025-06-05,65845,false,
140360,7,2025-12-07,87646,true,
140361,9,2025-08-25,65453,false,
140362,2,2025-11-29,62168,false,
140363,3,2025-06-23,67043,false,
140364,4,2025-06-26,68998,false,
140365,5,2025-04-04,65640,false,
140366,1,2025-01-16,49014,true,
140367,7,2025-12-02,86904,true,
140368,9,2025-06-06,45157,false,
140369,2,2025-04-29,67483,false,
140370,3,2025-01-15,9283,true,
140371,4,2025-09-09,97809,true,
140372,5,2025-01-25,38672,true,
140373,1,2025-04-18,91147,false,
140374,7,2025-10-03,54799,false,
140375,9,2025-09-15,10815,false,
140376,2,2025-02-12,81269,true,
140377,3,2025-01-16,26173,false,
140378,4,2025-01-18,40103,true,
140379,5,2025-10-21,1864,true,
140380,1,2025-02-09,22083,true,
140381,7,2025-11-23,69448,true,
140382,9,2025-09-14,55921,false,
140383,2,2025-04-05,5693,true,
140384,3,2025-05-06,13421,false,
140385,4,2025-07-06,61083,true,
140386,5,2025-04-28,82714,false,
140387,1,2025-06-07,52631,false,
140388,7,2025-07-22,5656,true,
140389,9,2025-01-29,83904,false,
140390,2,2025-01-08,88177,false,
140391,3,2025-09-04,9876,false,
140392,4,2025-10-05,91978,false,
140393,5,2025-11-16,88264,false,
140394,1,2025-07-11,8947,false,
140395,7,2025-01-06,8531,false,
140396,9,2025-12-16,36397,false,
140397,2,2025-03-03,57323,true,
140398,3,2025-06-15,39688,true,
140399,4,2025-04-03,76666,false,
140400,5,2025-11-19,96845,false,
140401,1,2025-03-04,31700,false,
140402,7,2025-07-01,85474,false,
140403,9,2025-08-04,60508,false,
140404,2,2025-08-08,46376,false,
140405,3,2025-08-31,13972,true,
140406,4,2025-11-21,17913,false,
140407,5,2025-02-24,46800,true,
140408,1,2025-07-03,85734,true,
140409,7,2025-03-01,3604,false,
140410,9,2025-10-26,91748,false,
140411,2,2025-05-15,78743,false,
140412,3,2025-11-19,84598,true,
140413,4,2025-03-13,52425,false,
140414,5,2025-11-28,39535,false,
140415,1,2025-03-09,56666,false,
140416,7,2025-05-18,33388,true,
140417,9,2025-02-22,80129,true,
140418,2,2025-06-18,67929,true,
140419,3,2025-02-06,57372,true,
140420,4,2025-07-25,60137,true,
140421,5,2025-02-27,59641,true,
140422,1,2025-07-29,76066,true,
140423,7,2025-07-23,75708,true,
140424,9,2025-10-05,14681,true,
140425,2,2025-11-25,70394,false,
140426,3,2025-08-23,99481,true,
140427,4,2025-12-26,33591,false,
140428,5,2025-01-16,54339,true,
140429,1,2025-11-22,62831,false,
140430,7,2025-08-06,58622,false,
140431,9,2025-06-27,22507,false,
140432,2,2025-03-05,84812,false,
140433,3,2025-01-26,71294,true,
140434,4,2025-02-01,83623,true,
140435,5,2025-03-28,46909,false,
140436,1,2025-08-21,69004,false,
140437,7,2025-11-08,76532,true,
140438,9,2025-11-17,73870,true,
140439,2,2025-04-01,73860,true,
140440,3,2025-08-24,69237,false,
140441,4,2025-10-06,49717,false,
140442,5,2025-05-14,32208,false,
140443,1,2025-11-10,36642,false,
140444,7,2025-11-18,27873,true,
140445,9,2025-12-22,98421,false,
140446,2,2025-02-02,56495,true,
140447,3,2025-01-20,76720,false,
140448,4,2025-08-07,73038,false,
140449,5,2025-06-05,9536,false,
140450,1,2025-05-08,95349,true,
140451,7,2025-10-26,52683,false,
140452,9,2025-11-15,24565,true,
140453,2,2025-07-11,35005,false,
140454,3,2025-01-14,40716,false,
140455,4,2025-02-15,78206,true,
140456,5,2025-08-01,24613,true,
140457,1,2025-03-10,20669,true,
140458,7,2025-01-11,94939,false,
140459,9,2025-03-02,27770,true,
140460,2,2025-06-25,95211,true,
140461,3,2025-10-30,59382,true,
140462,4,2025-11-15,11162,false,
140463,5,2025-11-19,56091,false,
140464,1,2025-03-11,28244,false,
140465,7,2025-11-02,18818,false,
140466,9,2025-12-07,67711,false,
140467,2,2025-04-12,70180,false,
140468,3,2025-07-17,80700,true,
140469,4,2025-04-06,47785,true,
140470,5,2025-10-11,21020,true,
140471,1,2025-06-28,80324,true,
140472,7,2025-03-10,59749,true,
140473,9,2025-10-09,51228,false,
140474,2,2025-12-12,25825,true,
140475,3,2025-05-12,61143,false,
140476,4,2025-12-23,86610,false,
140477,5,2025-08-24,57735,false,
140478,1,2025-01-31,95400,true,
140479,7,2025-07-29,70401,false,
140480,9,2025-02-28,14023,true,
140481,2,2025-02-04,7068,false,
140482,3,2025-10-01,34161,true,
140483,4,2025-09-23,37531,false,
140484,5,2025-09-06,40565,true,
140485,1,2025-03-17,10111,true,
140486,7,2025-04-15,93951,true,
140487,9,2025-11-18,52390,true,
140488,2,2025-09-11,36213,true,
140489,3,2025-10-04,52932,false,
140490,4,2025-02-14,85737,true,
140491,5,2025-01-30,6912,false,
140492,1,2025-01-18,37791,true,
140493,7,2025-08-24,14009,false,
140494,9,2025-09-26,945,false,
140495,2,2025-10-09,90061,false,
140496,3,2025-12-17,19399,true,
140497,4,2025-07-06,79512,true,
140498,5,2025-12-21,81734,true,
140499,1,2025-05-14,3446,false,
140500,7,2025-10-12,60500,false,
140501,9,2025-07-10,98395,true,
140502,2,2025-09-12,33973,true,
140503,3,2025-08-04,78426,true,
140504,4,2025-07-25,31056,false,
140505,5,2025-10-15,96982,true,
140506,1,2025-02-08,48732,true,
140507,7,2025-12-06,48497,false,
140508,9,2025-11-16,92563,true,
140509,2,2025-08-30,86704,false,
140510,3,2025-11-30,22401,false,
140511,4,2025-07-09,89926,false,
140512,5,2025-07-04,59091,false,
140513,1,2025-10-17,68721,false,
140514,7,2025-07-19,96360,true,
140515,9,2025-01-04,16090,false,
140516,2,2025-01-18,10766,true,
140517,3,2025-03-18,23588,false,
140518,4,2025-03-25,93280,false,
140519,5,2025-07-26,57663,true,
140520,1,2025-10-06,59155,true,
140521,7,2025-04-24,24754,false,
140522,9,2025-11-10,52745,true,
140523,2,2025-12-04,20396,true,
140524,3,2025-11-20,26039,false,
140525,4,2025-11-16,64855,false,
140526,5,2025-12-03,34643,false,
140527,1,2025-09-02,33873,true,
140528,7,2025-02-18,73675,true,
140529,9,2025-08-30,5275,false,
140530,2,2025-06-11,6146,false,
140531,3,2025-08-06,42590,true,
140532,4,2025-10-24,45236,true,
140533,5,2025-08-14,27665,true,
140534,1,2025-06-03,77938,false,
140535,7,2025-03-29,81541,false,
140536,9,2025-12-11,46432,false,
140537,2,2025-09-16,76137,false,
140538,3,2025-08-20,86091,false,
140539,4,2024-12-31,3728,true,
140540,5,2025-09-16,46654,false,
140541,1,2025-08-16,95997,false,
140542,7,2025-08-23,3392,false,
140543,9,2025-03-09,21914,false,
140544,2,2025-07-27,41295,false,
140545,3,2025-12-23,79547,false,
140546,4,2025-11-07,69166,false,
140547,5,2025-07-23,40081,false,
140548,1,2025-10-13,74230,false,
140549,7,2025-08-25,91153,true,
140550,9,2025-01-04,52669,false,
140551,2,2025-06-25,3748,true,
140552,3,2025-02-19,60447,true,
140553,4,2025-05-29,36470,true,
140554,5,2025-07-13,47523,true,
140555,1,2025-02-13,20760,false,
140556,7,2025-03-21,73601,false,
140557,9,2025-03-11,22162,false,
140558,2,2025-01-26,42832,true,
140559,3,2025-03-19,34442,true,
140560,4,2025-11-29,53441,true,
140561,5,2025-03-14,89388,true,
140562,1,2025-08-07,1411,false,
140563,7,2025-07-22,19986,false,
140564,9,2025-12-07,91218,false,
140565,2,2025-12-01,46178,false,
140566,3,2025-04-07,90119,false,
140567,4,2025-09-20,48192,true,
140568,5,2025-10-11,70458,false,
140569,1,2025-05-05,69976,true,
140570,7,2025-08-02,76626,true,
140571,9,2025-11-03,87932,true,
140572,2,2025-02-17,50124,false,
140573,3,2025-12-26,58212,false,
140574,4,2025-03-25,12327,false,
140575,5,2025-12-08,51305,true,
140576,1,2025-06-19,90361,true,
140577,7,2025-01-29,18365,true,
140578,9,2025-10-13,19998,false,
140579,2,2025-08-24,22277,true,
140580,3,2025-01-01,86625,true,
140581,4,2025-11-30,98838,false,
140582,5,2025-09-09,4199,true,
140583,1,2025-11-14,43160,false,
140584,7,2025-04-04,3819,true,
140585,9,2025-04-18,82769,true,
140586,2,2025-11-16,35392,false,
140587,3,2025-05-13,21193,false,
140588,4,2025-08-27,34281,true,
140589,5,2025-09-26,20046,true,
140590,1,2025-07-10,83124,true,
140591,7,2024-12-28,32617,true,
140592,9,2025-10-16,65310,true,
140593,2,2025-08-30,52929,true,
140594,3,2025-12-18,70517,false,
140595,4,2025-08-27,69418,false,
140596,5,2025-05-10,80437,false,
140597,1,2025-05-28,82286,false,
140598,7,2025-04-26,53444,false,
140599,9,2025-10-14,73438,true,
140600,2,2025-04-02,50152,true,
140601,3,2025-06-04,77420,false,
140602,4,2025-04-28,73377,true,
140603,5,2025-05-20,18135,false,
140604,1,2025-07-24,67623,true,
140605,7,2025-08-23,91253,true,
140606,9,2025-03-21,45575,false,
140607,2,2025-11-25,81304,true,
140608,3,2025-10-17,45197,false,
140609,4,2025-09-05,15865,false,
140610,5,2025-04-19,77572,true,
140611,1,2025-06-12,61800,true,
140612,7,2025-07-15,14846,false,
140613,9,2025-10-21,2540,false,
140614,2,2025-07-19,30200,true,
140615,3,2025-01-18,98078,false,
140616,4,2025-01-29,8491,false,
140617,5,2025-09-16,16667,false,
140618,1,2025-06-02,3545,false,
140619,7,2025-08-12,4284,false,
140620,9,2025-06-07,92695,true,
140621,2,2025-09-09,97114,true,
140622,3,2025-04-06,79935,false,
140623,4,2025-01-20,11893,true,
140624,5,2025-12-19,1348,false,
140625,1,2025-02-10,7966,false,
140626,7,2025-08-02,59036,true,
140627,9,2025-04-04,37843,true,
140628,2,2025-10-28,65833,false,
140629,3,2025-12-02,53929,false,
140630,4,2025-01-02,87234,false,
140631,5,2025-11-07,59287,false,
140632,1,2025-02-22,5226,false,
140633,7,2025-03-02,52404,true,
140634,9,2025-04-03,17525,true,
140635,2,2025-07-15,58288,true,
140636,3,2025-08-15,60494,true,
140637,4,2024-12-31,87254,true,
140638,5,2025-11-16,56212,false,
140639,1,2025-08-06,36251,false,
140640,7,2025-05-16,24118,true,
140641,9,2025-03-13,54523,false,
140642,2,2025-09-11,26030,true,
140643,3,2025-02-27,23018,false,
140644,4,2025-12-25,71892,true,
140645,5,2025-12-17,78663,true,
140646,1,2025-05-08,5014,true,
140647,7,2025-03-06,65053,false,
140648,9,2025-12-03,9945,false,
140649,2,2025-04-29,82443,true,
140650,3,2025-05-31,6773,true,
140651,4,2025-08-04,29984,false,
140652,5,2025-09-26,70656,false,
140653,1,2025-06-20,83998,false,
140654,7,2025-09-14,88593,false,
140655,9,2024-12-27,71177,true,
140656,2,2025-11-27,34364,false,
140657,3,2025-04-20,46309,false,
140658,4,2025-06-08,77088,false,
140659,5,2025-02-16,10946,false,
140660,1,2025-08-30,7325,false,
140661,7,2025-07-16,1789,true,
140662,9,2025-06-07,77725,true,
140663,2,2025-08-14,84199,false,
140664,3,2025-03-20,77656,true,
140665,4,2025-10-16,5903,false,
140666,5,2025-09-17,48130,false,
140667,1,2025-08-23,43441,true,
140668,7,2025-08-12,65577,true,
140669,9,2025-05-25,36087,false,
140670,2,2025-03-11,54989,true,
140671,3,2025-11-30,81650,false,
140672,4,2025-10-06,57240,false,
140673,5,2025-08-31,13455,false,
140674,1,2025-11-01,8159,false,
140675,7,2025-09-07,73665,true,
140676,9,2025-02-19,84542,false,
140677,2,2025-03-31,43944,false,
140678,3,2025-10-16,23368,true,
140679,4,2025-03-02,54411,false,
140680,5,2025-07-02,94626,true,
140681,1,2025-10-31,38663,true,
140682,7,2025-04-19,74053,true,
140683,9,2025-03-09,71203,false,
140684,2,2025-09-01,56435,false,
140685,3,2025-03-14,24084,false,
140686,4,2025-02-01,47460,false,
140687,5,2025-11-01,77306,false,
140688,1,2025-03-04,83706,true,
140689,7,2025-08-19,40684,false,
140690,9,2025-09-30,92471,true,
140691,2,2025-01-03,10922,false,
140692,3,2025-09-12,32199,false,
140693,4,2025-05-11,82254,true,
140694,5,2025-10-07,37552,false,
140695,1,2025-07-16,9779,true,
140696,7,2025-06-13,94696,false,
140697,9,2025-05-02,12139,false,
140698,2,2025-04-21,23848,true,
140699,3,2025-11-25,68600,false,
140700,4,2025-05-10,51955,false,
140701,5,2025-04-30,89496,false,
140702,1,2025-04-03,17664,true,
140703,7,2025-03-04,73859,true,
140704,9,2025-02-13,63625,true,
140705,2,2025-01-23,31252,false,
140706,3,2025-04-21,22041,true,
140707,4,2025-08-13,15428,false,
140708,5,2025-04-29,45227,true,
140709,1,2025-01-16,46408,true,
140710,7,2025-06-15,89613,true,
140711,9,2025-08-09,67486,false,
140712,2,2025-01-01,52797,true,
140713,3,2025-06-20,22263,false,
140714,4,2025-10-13,2725,false,
140715,5,2025-05-01,43963,true,
140716,1,2025-10-12,599,false,
140717,7,2025-08-19,59558,false,
140718,9,2025-12-15,16635,true,
140719,2,2025-02-08,27710,true,
140720,3,2025-11-04,34723,false,
140721,4,2025-07-31,59338,false,
140722,5,2025-10-29,96984,true,
140723,1,2025-06-05,48629,false,
140724,7,2025-03-12,3592,true,
140725,9,2025-05-23,55446,true,
140726,2,2025-10-04,36262,true,
140727,3,2025-01-11,17798,false,
140728,4,2025-10-09,5107,false,
140729,5,2025-01-17,98693,true,
140730,1,2025-04-13,94563,false,
140731,7,2025-08-17,73847,false,
140732,9,2025-10-18,61997,true,
140733,2,2025-02-10,73444,false,
140734,3,2025-05-10,35549,true,
140735,4,2025-10-26,73953,false,
140736,5,2025-03-23,33841,true,
140737,1,2025-07-21,20691,false,
140738,7,2025-10-19,88757,true,
140739,9,2025-10-20,62513,true,
140740,2,2025-02-07,92226,true,
140741,3,2025-07-21,61412,true,
140742,4,2025-12-03,16848,true,
140743,5,2025-09-21,30683,false,
140744,1,2025-06-07,31861,true,
140745,7,2025-07-08,42652,true,
140746,9,2025-07-11,73018,false,
140747,2,2025-06-06,91451,true,
140748,3,2025-08-26,71392,true,
140749,4,2025-08-21,60639,false,
140750,5,2025-01-16,71135,false,
140751,1,2025-11-16,38043,false,
140752,7,2025-07-23,18357,false,
140753,9,2025-05-09,82984,false,
140754,2,2025-07-17,98942,true,
140755,3,2025-04-25,58067,true,
140756,4,2025-03-04,46429,true,
140757,5,2025-02-24,94010,true,
140758,1,2025-04-22,3426,true,
140759,7,2025-02-06,40474,false,
140760,9,2025-11-01,41827,true,
140761,2,2025-04-13,51322,true,
140762,3,2025-01-06,78646,false,
140763,4,2025-08-26,88693,false,
140764,5,2025-11-25,90591,true,
140765,1,2025-04-30,17635,false,
140766,7,2025-04-07,68723,false,
140767,9,2025-03-17,66331,true,
140768,2,2025-02-28,341,false,
140769,3,2025-03-29,41094,false,
140770,4,2025-12-01,8194,true,
140771,5,2025-04-07,72915,false,
140772,1,2025-10-13,21874,true,
140773,7,2025-08-04,93438,false,
140774,9,2025-01-04,20633,true,
140775,2,2025-06-16,20414,false,
140776,3,2025-11-23,61547,true,
140777,4,2025-10-29,53319,false,
140778,5,2025-08-18,68117,true,
140779,1,2025-06-19,20133,true,
140780,7,2025-08-18,98329,false,
140781,9,2025-10-05,99514,false,
140782,2,2025-04-01,64998,true,
140783,3,2025-10-27,47714,true,
140784,4,2025-12-26,80135,false,
140785,5,2025-02-21,99247,false,
140786,1,2025-09-17,29305,true,
140787,7,2025-05-26,82111,false,
140788,9,2025-07-09,27892,true,
140789,2,2025-12-01,23524,false,
140790,3,2025-06-16,54206,false,
140791,4,2025-01-01,94479,true,
140792,5,2025-03-13,67005,true,
140793,1,2025-12-21,31617,false,
140794,7,2025-12-25,73164,true,
140795,9,2025-11-13,40951,true,
140796,2,2025-01-13,23329,false,
140797,3,2025-12-25,35327,true,
140798,4,2025-11-14,41140,true,
140799,5,2025-02-21,596,false,
140800,1,2025-12-22,71406,true,
140801,7,2025-02-28,69302,true,
140802,9,2025-04-19,57585,true,
140803,2,2025-02-18,86609,true,
140804,3,2025-12-06,12211,true,
140805,4,2025-08-18,78384,false,
140806,5,2025-07-27,45221,true,
140807,1,2025-05-10,20757,true,
140808,7,2025-09-18,67054,true,
140809,9,2025-10-04,76198,false,
140810,2,2025-05-10,63968,true,
140811,3,2025-09-18,51673,false,
140812,4,2025-09-25,7394,true,
140813,5,2025-08-17,18641,true,
140814,1,2025-03-19,76573,false,
140815,7,2025-06-22,87529,false,
140816,9,2025-09-02,37029,false,
140817,2,2025-09-20,9872,true,
140818,3,2025-12-12,9045,false,
140819,4,2025-09-16,64866,true,
140820,5,2025-12-02,66960,true,
140821,1,2025-08-15,71748,false,
140822,7,2025-09-08,89891,false,
140823,9,2025-01-15,15789,true,
140824,2,2025-04-22,38108,false,
140825,3,2025-04-30,44129,true,
140826,4,2025-08-15,56881,true,
140827,5,2025-10-18,82718,false,
140828,1,2025-02-27,39004,false,
140829,7,2025-08-26,57715,true,
140830,9,2025-12-19,47012,true,
140831,2,2025-09-25,79807,true,
140832,3,2025-01-22,93448,true,
140833,4,2025-08-29,2558,true,
140834,5,2025-01-22,26756,true,
140835,1,2025-06-12,66842,false,
140836,7,2025-02-24,3957,false,
140837,9,2025-10-30,97924,false,
140838,2,2025-04-11,72935,false,
140839,3,2025-09-24,91397,true,
140840,4,2025-08-28,44147,false,
140841,5,2025-08-13,60859,true,
140842,1,2025-04-05,66050,true,
140843,7,2025-01-05,82107,true,
140844,9,2025-09-04,4540,false,
140845,2,2025-09-18,58014,true,
140846,3,2025-06-22,61119,true,
140847,4,2025-08-30,72003,true,
140848,5,2025-08-19,19080,true,
140849,1,2025-12-09,42226,false,
140850,7,2025-08-07,29760,true,
140851,9,2025-01-29,70034,false,
140852,2,2025-02-20,87232,true,
140853,3,2025-06-14,40740,false,
140854,4,2025-08-21,95726,false,
140855,5,2025-06-19,51043,true,
140856,1,2024-12-30,38298,false,
140857,7,2025-09-28,15974,false,
140858,9,2025-02-28,98990,false,
140859,2,2025-12-16,85238,true,
140860,3,2025-08-16,37404,false,
140861,4,2025-03-20,78741,true,
140862,5,2025-08-19,11772,true,
140863,1,2025-09-17,70286,false,
140864,7,2025-08-28,21537,false,
140865,9,2025-04-22,16657,true,
140866,2,2025-02-07,18688,false,
140867,3,2025-05-28,23648,true,
140868,4,2025-03-07,34977,true,
140869,5,2025-11-07,60321,true,
140870,1,2025-01-07,28253,false,
140871,7,2025-11-23,1299,false,
140872,9,2025-01-05,49862,true,
140873,2,2025-04-25,89437,false,
140874,3,2025-10-02,33396,true,
140875,4,2025-05-17,13638,true,
140876,5,2025-05-09,1463,false,
140877,1,2025-03-01,56904,true,
140878,7,2025-11-13,44673,true,
140879,9,2025-01-05,51552,true,
140880,2,2025-09-05,68541,true,
140881,3,2025-11-06,8860,true,
140882,4,2025-05-20,35027,true,
140883,5,2025-04-25,93416,true,
140884,1,2025-03-17,90907,false,
140885,7,2025-09-28,68981,true,
140886,9,2025-02-11,20967,false,
140887,2,2025-10-20,83415,true,
140888,3,2025-10-27,74110,true,
140889,4,2025-03-04,71906,false,
140890,5,2025-10-27,27122,false,
140891,1,2025-03-12,88717,true,
140892,7,2025-03-15,28372,false,
140893,9,2025-08-31,56164,true,
140894,2,2025-12-13,49204,true,
140895,3,2025-09-01,88871,true,
140896,4,2025-09-24,40298,false,
140897,5,2025-07-06,40547,true,
140898,1,2025-07-30,3166,true,
140899,7,2025-02-21,84519,true,
140900,9,2025-04-14,10010,true,
140901,2,2025-08-31,10000,true,
140902,3,2025-11-01,84510,false,
140903,4,2025-09-02,21232,true,
140904,5,2025-06-22,38515,true,
140905,1,2025-02-14,45136,false,
140906,7,2025-02-14,50353,false,
140907,9,2025-02-01,18555,false,
140908,2,2025-09-24,51804,false,
140909,3,2025-02-05,80257,true,
140910,4,2025-03-20,42800,true,
140911,5,2025-11-24,95942,false,
140912,1,2025-10-12,26518,false,
140913,7,2025-09-13,58660,true,
140914,9,2025-02-16,39983,false,
140915,2,2025-03-25,58743,true,
140916,3,2025-07-14,57865,false,
140917,4,2025-08-17,42666,false,
140918,5,2025-03-30,11962,true,
140919,1,2025-02-17,37918,false,
140920,7,2025-02-09,23475,true,
140921,9,2025-03-28,39265,false,
140922,2,2025-04-03,84092,true,
140923,3,2025-03-16,63694,true,
140924,4,2025-04-29,90539,false,
140925,5,2025-07-05,37575,false,
140926,1,2025-01-27,58985,false,
140927,7,2025-07-15,61201,true,
140928,9,2025-06-07,49407,false,
140929,2,2025-07-16,97799,false,
140930,3,2025-12-16,92242,false,
140931,4,2025-09-28,67740,true,
140932,5,2025-06-09,51971,true,
140933,1,2025-08-30,94498,false,
140934,7,2025-05-14,81101,false,
140935,9,2025-03-22,87133,true,
140936,2,2025-06-18,2624,false,
140937,3,2024-12-27,22805,true,
140938,4,2025-06-01,96227,true,
140939,5,2025-07-13,42160,true,
140940,1,2025-11-30,72081,false,
140941,7,2025-02-03,47878,true,
140942,9,2025-11-21,33960,false,
140943,2,2025-07-01,36145,true,
140944,3,2025-01-02,32843,true,
140945,4,2025-07-10,32917,true,
140946,5,2025-04-19,33109,true,
140947,1,2025-08-09,61741,true,
140948,7,2025-08-23,60600,true,
140949,9,2025-10-31,3256,true,
140950,2,2025-06-04,36568,true,
140951,3,2025-01-05,95528,true,
140952,4,2025-05-16,86849,true,
140953,5,2025-11-20,59595,false,
140954,1,2025-02-28,15369,false,
140955,7,2025-07-18,21518,true,
140956,9,2025-03-21,15962,false,
140957,2,2025-10-20,20052,true,
140958,3,2025-08-09,70278,false,
140959,4,2025-01-26,33207,false,
140960,5,2025-06-20,9274,false,
140961,1,2025-06-05,48737,false,
140962,7,2025-04-26,60832,false,
140963,9,2025-11-09,68156,true,
140964,2,2025-10-23,40861,false,
140965,3,2024-12-28,38047,true,
140966,4,2025-07-07,46573,false,
140967,5,2025-02-19,31031,false,
140968,1,2025-07-30,49321,false,
140969,7,2025-07-17,14945,true,
140970,9,2025-12-18,79396,true,
140971,2,2025-03-02,68539,true,
140972,3,2025-05-21,1689,false,
140973,4,2025-11-23,67447,false,
140974,5,2025-01-15,96288,true,
140975,1,2025-08-03,6597,true,
140976,7,2025-11-08,14870,true,
140977,9,2025-08-18,39929,true,
140978,2,2025-04-18,87984,true,
140979,3,2025-05-20,46555,true,
140980,4,2025-08-10,16877,false,
140981,5,2025-01-21,99306,true,
140982,1,2025-04-16,59936,false,
140983,7,2025-05-19,64823,false,
140984,9,2025-12-14,32754,true,
140985,2,2025-12-01,85074,false,
140986,3,2025-08-12,32396,false,
140987,4,2025-09-15,89258,false,
140988,5,2025-08-19,97786,false,
140989,1,2025-10-23,18786,false,
140990,7,2025-04-12,86568,true,
140991,9,2025-01-11,98612,true,
140992,2,2025-03-24,58155,true,
140993,3,2025-10-30,68083,true,
140994,4,2025-09-18,32442,false,
140995,5,2025-12-06,20820,true,
140996,1,2025-06-21,49956,false,
140997,7,2025-04-28,14803,false,
140998,9,2025-08-10,48474,false,
140999,2,2025-10-16,25641,true,
141000,3,2025-07-02,18688,true,
141001,4,2025-03-23,78679,true,
141002,5,2025-05-23,10510,true,
141003,1,2025-09-10,83433,false,
141004,7,2025-05-29,72257,false,
141005,9,2025-06-14,47404,false,
141006,2,2025-11-28,10882,false,
141007,3,2025-03-23,3224,false,
141008,4,2025-08-15,73400,false,
141009,5,2025-06-24,86944,true,
141010,1,2025-07-10,21824,false,
141011,7,2025-10-02,59461,false,
141012,9,2025-06-15,23781,true,
141013,2,2025-03-30,33782,false,
141014,3,2025-05-20,27662,false,
141015,4,2025-02-20,61136,false,
141016,5,2025-05-22,24781,true,
141017,1,2025-06-14,13025,false,
141018,7,2025-05-25,97953,false,
141019,9,2025-04-29,82367,false,
141020,2,2025-12-16,41917,false,
141021,3,2025-09-20,98675,true,
141022,4,2025-05-04,34760,false,
141023,5,2025-12-19,41766,true,
141024,1,2025-02-03,66340,false,
141025,7,2025-04-10,17874,true,
141026,9,2025-12-09,99686,true,
141027,2,2025-03-30,34385,false,
141028,3,2025-03-19,24342,true,
141029,4,2025-09-09,83511,true,
141030,5,2025-07-17,95847,false,
141031,1,2025-02-07,81957,false,
141032,7,2025-07-18,75406,true,
141033,9,2025-11-17,34782,false,
141034,2,2025-08-12,87929,true,
141035,3,2025-07-07,56701,false,
141036,4,2025-11-20,93993,false,
141037,5,2025-02-16,73660,false,
141038,1,2025-12-07,97939,false,
141039,7,2025-06-24,11517,true,
141040,9,2025-09-17,42005,true,
141041,2,2025-03-11,76699,true,
141042,3,2025-06-27,59009,true,
141043,4,2025-03-20,39516,true,
141044,5,2025-11-07,60643,false,
141045,1,2025-12-20,58054,true,
141046,7,2025-01-15,27943,true,
141047,9,2025-01-17,12204,true,
141048,2,2025-01-12,28303,false,
141049,3,2025-03-07,80372,false,
141050,4,2025-11-14,62418,true,
141051,5,2025-07-13,25921,true,
141052,1,2025-02-12,43102,false,
141053,7,2025-04-20,94118,true,
141054,9,2025-09-25,52462,true,
141055,2,2025-06-20,86107,true,
141056,3,2025-07-16,39460,false,
141057,4,2025-06-08,2856,false,
141058,5,2025-06-23,9254,false,
141059,1,2025-05-25,37397,false,
141060,7,2025-12-10,60068,true,
141061,9,2025-05-18,60806,false,
141062,2,2025-09-25,13676,true,
141063,3,2025-06-04,65520,true,
141064,4,2025-11-22,80094,true,
141065,5,2025-02-10,42469,true,
141066,1,2025-11-04,7406,false,
141067,7,2025-11-24,97891,true,
141068,9,2025-03-11,27709,false,
141069,2,2025-10-21,16956,true,
141070,3,2025-05-24,46962,false,
141071,4,2025-04-07,38398,true,
141072,5,2025-11-27,52960,false,
141073,1,2025-01-07,4403,true,
141074,7,2025-02-14,47632,false,
141075,9,2025-06-14,81810,false,
141076,2,2025-04-04,11214,false,
141077,3,2025-01-04,60437,true,
141078,4,2025-09-25,56418,true,
141079,5,2025-04-28,61181,true,
141080,1,2025-05-04,56951,false,
141081,7,2025-10-14,44354,true,
141082,9,2025-07-30,41696,true,
141083,2,2025-04-29,97980,false,
141084,3,2025-04-30,97666,true,
141085,4,2025-05-24,85226,false,
141086,5,2025-11-25,90098,true,
141087,1,2025-06-20,1777,false,
141088,7,2025-11-08,88084,true,
141089,9,2025-09-24,48062,false,
141090,2,2025-05-24,63807,false,
141091,3,2025-08-19,5887,false,
141092,4,2025-04-21,20000,true,
141093,5,2025-02-18,13968,false,
141094,1,2025-05-23,84931,false,
141095,7,2025-08-27,88235,false,
141096,9,2025-09-08,36827,false,
141097,2,2025-07-20,12219,false,
141098,3,2025-12-19,95000,false,
141099,4,2025-01-05,80286,false,
141100,5,2025-05-15,99540,false,
141101,1,2025-09-11,71419,true,
141102,7,2025-09-15,48009,true,
141103,9,2025-12-26,76088,true,
141104,2,2025-06-15,55671,true,
141105,3,2025-02-03,91003,true,
141106,4,2025-03-21,1130,false,
141107,5,2025-02-23,49498,false,
141108,1,2025-08-01,59028,true,
141109,7,2025-05-02,36582,true,
141110,9,2025-06-09,76694,false,
141111,2,2025-05-16,47671,true,
141112,3,2025-09-12,87263,false,
141113,4,2025-08-05,64234,false,
141114,5,2025-06-07,9893,false,
141115,1,2025-06-26,87493,false,
141116,7,2025-02-05,61191,true,
141117,9,2025-02-25,47603,false,
141118,2,2025-02-03,15499,true,
141119,3,2025-10-12,93106,false,
141120,4,2025-10-11,25096,true,
141121,5,2025-04-17,40410,false,
141122,1,2025-10-22,9160,true,
141123,7,2025-05-30,22036,true,
141124,9,2025-04-15,97314,true,
141125,2,2025-04-30,26597,false,
141126,3,2025-08-23,2308,true,
141127,4,2025-09-05,90596,false,
141128,5,2025-08-10,60994,true,
141129,1,2025-10-31,89396,false,
141130,7,2025-01-03,4411,false,
141131,9,2025-05-31,83950,false,
141132,2,2025-01-04,20823,true,
141133,3,2025-12-04,75969,true,
141134,4,2025-05-30,17785,false,
